customer_id,age,job,marital,education,default,balance,home_loan,personal_loan,contact,deposit
471,57,management,divorced,unknown,no,0,no,no,cellular,no
472,39,services,divorced,secondary,no,0,yes,no,cellular,yes
473,31,management,married,tertiary,no,1343,yes,yes,unknown,no
474,37,self-employed,single,primary,no,235,yes,no,cellular,no
475,37,management,single,tertiary,no,230,yes,yes,cellular,no
476,53,unknown,married,unknown,no,0,no,no,cellular,no
477,45,blue-collar,single,secondary,no,615,yes,no,cellular,no
478,57,retired,married,primary,no,3518,yes,no,cellular,yes
479,36,management,married,tertiary,no,1352,no,no,unknown,yes
480,29,management,married,tertiary,no,0,yes,no,telephone,no
481,42,management,married,primary,no,860,yes,no,unknown,no
482,32,admin.,single,tertiary,no,328,yes,yes,unknown,no
483,57,management,married,secondary,no,657,yes,no,telephone,no
484,34,admin.,single,secondary,no,151,yes,no,cellular,yes
485,56,admin.,married,secondary,no,2087,yes,no,unknown,no
486,52,technician,single,secondary,no,436,no,yes,unknown,yes
487,42,technician,married,tertiary,no,13410,no,yes,cellular,no
488,40,admin.,divorced,secondary,no,2129,no,no,cellular,yes
489,31,student,single,secondary,no,216,no,no,cellular,no
490,37,management,married,tertiary,no,347,yes,no,cellular,no
491,38,admin.,single,secondary,no,77,no,no,cellular,no
492,92,retired,married,unknown,no,775,no,no,cellular,yes
493,55,services,divorced,secondary,no,322,yes,no,cellular,no
494,29,blue-collar,married,secondary,no,940,yes,yes,cellular,yes
495,52,technician,divorced,secondary,no,204,no,no,cellular,no
496,41,unknown,single,unknown,no,942,no,no,cellular,yes
497,32,services,married,secondary,no,914,no,no,cellular,yes
498,59,retired,married,secondary,no,1035,yes,yes,cellular,no
499,50,admin.,married,secondary,no,159,yes,no,unknown,no
500,35,admin.,married,secondary,no,725,yes,no,cellular,no
501,50,services,married,tertiary,no,218,yes,no,unknown,no
502,51,admin.,married,primary,no,658,yes,no,unknown,no
503,40,retired,single,secondary,no,1734,yes,no,unknown,no
504,60,services,single,primary,no,313,yes,no,unknown,yes
505,54,blue-collar,married,primary,no,-636,yes,no,unknown,no
506,57,technician,married,secondary,no,589,yes,no,cellular,yes
507,37,entrepreneur,married,tertiary,no,189,no,no,cellular,yes
508,37,services,married,secondary,no,217,yes,no,cellular,no
509,53,management,married,tertiary,no,232,yes,no,telephone,no
510,25,student,single,secondary,no,108,no,no,cellular,yes
511,50,admin.,single,secondary,no,133,no,no,cellular,yes
512,27,admin.,married,secondary,no,941,yes,no,cellular,no
513,38,blue-collar,divorced,primary,no,-258,yes,no,cellular,no
514,32,technician,single,unknown,no,491,no,no,cellular,yes
515,31,technician,married,secondary,yes,-367,yes,no,cellular,yes
516,67,unknown,married,tertiary,no,7687,no,no,telephone,no
517,40,self-employed,married,secondary,yes,-754,yes,yes,unknown,yes
518,37,admin.,married,secondary,no,36,yes,no,unknown,no
519,40,management,married,secondary,no,643,yes,no,cellular,no
520,27,housemaid,married,primary,no,275,yes,no,cellular,no
521,34,management,married,tertiary,no,160,yes,yes,cellular,no
522,58,admin.,married,secondary,no,4348,yes,no,cellular,yes
523,31,technician,married,secondary,no,183,no,no,cellular,yes
524,33,services,divorced,secondary,yes,339,yes,no,unknown,no
525,34,management,married,tertiary,no,273,yes,no,cellular,yes
526,40,admin.,divorced,secondary,no,274,yes,yes,cellular,no
527,58,unemployed,married,secondary,no,687,yes,no,cellular,yes
528,37,housemaid,single,secondary,no,465,yes,no,cellular,yes
529,40,services,married,secondary,no,5807,yes,no,unknown,no
530,29,unemployed,single,tertiary,no,1311,no,no,cellular,yes
531,56,unemployed,married,secondary,no,0,no,no,telephone,yes
532,46,blue-collar,married,primary,no,557,no,no,unknown,no
533,54,unemployed,single,secondary,no,3611,yes,no,cellular,no
534,25,services,married,secondary,no,0,yes,no,cellular,yes
535,39,blue-collar,single,secondary,no,175,no,no,cellular,no
536,38,admin.,divorced,secondary,yes,0,no,yes,cellular,no
537,38,technician,married,secondary,no,557,yes,no,cellular,yes
538,32,technician,single,tertiary,no,2340,no,no,cellular,yes
539,34,admin.,divorced,secondary,no,479,yes,no,cellular,yes
540,37,blue-collar,married,secondary,no,-57,yes,yes,cellular,no
541,31,services,married,primary,no,997,yes,no,cellular,no
542,40,management,married,tertiary,no,0,no,no,cellular,yes
543,77,retired,divorced,tertiary,no,4659,no,no,cellular,yes
544,30,technician,single,secondary,no,893,no,no,cellular,no
545,48,blue-collar,married,primary,no,418,yes,no,unknown,no
546,52,admin.,single,secondary,no,-528,yes,yes,cellular,yes
547,55,management,married,tertiary,no,3848,yes,no,cellular,yes
548,39,management,married,tertiary,no,1423,yes,no,telephone,yes
549,23,entrepreneur,single,primary,no,4,yes,no,unknown,yes
550,50,management,married,tertiary,no,6739,yes,no,cellular,no
551,21,entrepreneur,single,tertiary,no,2077,no,no,cellular,yes
552,38,blue-collar,married,primary,no,1852,yes,no,cellular,yes
553,37,admin.,married,secondary,no,68,yes,yes,cellular,no
554,55,housemaid,married,primary,no,3680,no,no,unknown,no
555,26,technician,single,tertiary,no,401,no,no,cellular,yes
556,49,blue-collar,married,secondary,no,298,yes,no,cellular,no
557,40,entrepreneur,married,secondary,no,6403,no,no,cellular,yes
558,42,services,divorced,secondary,no,83,no,no,cellular,no
559,34,services,single,secondary,no,267,no,no,cellular,yes
560,35,management,single,tertiary,no,644,yes,no,unknown,no
561,35,blue-collar,single,secondary,no,885,yes,no,cellular,yes
562,30,blue-collar,married,secondary,no,61,yes,no,cellular,yes
563,53,management,married,tertiary,no,1356,yes,no,cellular,no
564,52,blue-collar,married,tertiary,no,297,yes,no,cellular,no
565,31,technician,married,secondary,no,-302,no,no,cellular,no
566,59,management,married,tertiary,no,2764,no,no,cellular,no
567,59,unemployed,married,secondary,no,1625,no,no,cellular,yes
568,33,unemployed,single,secondary,no,233,yes,no,unknown,no
569,51,housemaid,married,unknown,no,2337,yes,no,cellular,yes
570,38,admin.,single,secondary,no,262,no,no,cellular,yes
571,59,admin.,married,secondary,no,1365,no,no,unknown,no
572,34,management,single,tertiary,no,612,no,no,cellular,no
573,64,retired,divorced,secondary,no,4833,no,no,cellular,yes
574,55,management,married,tertiary,no,-375,no,no,cellular,yes
575,33,admin.,married,tertiary,no,640,no,no,cellular,no
576,38,management,married,tertiary,no,2656,no,no,cellular,no
577,47,technician,married,secondary,no,568,yes,no,cellular,yes
578,29,admin.,single,secondary,no,-309,yes,yes,unknown,no
579,29,blue-collar,single,secondary,no,-20,yes,no,unknown,yes
580,40,technician,divorced,tertiary,no,4736,yes,no,cellular,yes
581,56,technician,married,secondary,no,589,yes,no,unknown,yes
582,40,technician,married,tertiary,no,1293,no,no,cellular,yes
583,28,student,single,secondary,no,231,yes,no,cellular,no
584,44,housemaid,single,primary,no,1059,no,no,unknown,yes
585,30,admin.,single,tertiary,no,305,no,no,cellular,yes
586,24,management,single,tertiary,no,736,yes,no,cellular,yes
587,35,management,married,tertiary,no,-547,yes,no,cellular,no
588,38,blue-collar,married,primary,no,132,yes,no,cellular,no
589,51,blue-collar,married,primary,no,42,yes,no,cellular,no
590,41,blue-collar,married,secondary,no,598,yes,no,cellular,no
591,33,entrepreneur,single,tertiary,no,300,yes,yes,cellular,yes
592,42,management,married,tertiary,no,27696,no,no,cellular,yes
593,43,technician,divorced,secondary,no,0,yes,no,cellular,no
594,35,blue-collar,married,primary,no,0,yes,no,cellular,no
595,37,student,single,unknown,no,444,no,no,cellular,yes
596,32,services,single,secondary,no,152,yes,no,cellular,yes
597,60,retired,married,tertiary,no,846,no,no,telephone,yes
598,35,management,married,secondary,no,339,yes,no,unknown,no
599,59,technician,married,secondary,no,7766,yes,no,cellular,yes
600,54,blue-collar,divorced,primary,no,4401,no,no,telephone,yes
601,35,technician,single,secondary,no,144,no,no,cellular,no
602,48,management,married,secondary,no,0,yes,yes,cellular,yes
603,39,admin.,married,tertiary,no,1108,no,no,cellular,yes
604,42,admin.,single,secondary,no,684,no,no,cellular,yes
605,30,management,single,tertiary,no,720,no,no,cellular,yes
606,44,entrepreneur,married,secondary,no,692,no,no,unknown,no
607,20,student,single,unknown,no,829,no,no,cellular,yes
608,53,management,married,secondary,no,90,yes,no,telephone,no
609,46,admin.,married,secondary,no,-522,yes,no,cellular,yes
610,60,retired,divorced,secondary,no,1099,no,no,cellular,yes
611,31,technician,married,secondary,no,2363,yes,no,unknown,no
612,51,unemployed,married,primary,no,1162,yes,no,cellular,yes
613,52,housemaid,married,secondary,no,3923,yes,no,unknown,yes
614,31,technician,married,secondary,no,318,no,no,cellular,yes
615,45,management,single,tertiary,no,1411,no,no,cellular,yes
616,36,admin.,divorced,secondary,no,592,no,no,cellular,yes
617,51,blue-collar,married,secondary,no,2007,yes,no,cellular,yes
618,28,student,single,tertiary,no,844,no,no,cellular,yes
619,44,self-employed,single,tertiary,no,1367,yes,no,cellular,yes
620,35,technician,single,secondary,no,-54,yes,no,unknown,no
621,30,management,single,tertiary,no,5561,yes,no,cellular,yes
622,32,technician,single,secondary,no,5205,no,no,cellular,no
623,43,management,married,tertiary,no,240,yes,no,cellular,yes
624,54,technician,married,secondary,no,0,no,no,telephone,no
625,46,management,divorced,tertiary,no,507,yes,no,cellular,yes
626,57,blue-collar,single,primary,no,739,yes,no,cellular,no
627,31,technician,single,secondary,no,354,no,yes,cellular,no
628,42,unknown,married,unknown,no,222,no,no,cellular,no
629,37,housemaid,married,secondary,no,187,no,no,unknown,no
630,53,technician,single,secondary,no,-165,yes,no,cellular,no
631,46,entrepreneur,married,secondary,no,122,no,no,cellular,no
632,32,blue-collar,single,secondary,no,70,yes,no,unknown,no
633,30,unknown,single,unknown,no,6929,no,no,cellular,no
634,33,technician,married,tertiary,no,0,no,no,cellular,yes
635,53,management,married,tertiary,no,1945,no,no,telephone,no
636,43,management,married,tertiary,no,182,no,no,cellular,no
637,60,technician,divorced,secondary,no,367,no,no,cellular,yes
638,45,unemployed,divorced,primary,yes,11,no,no,cellular,yes
639,49,blue-collar,married,primary,no,67,no,yes,cellular,no
640,50,technician,married,secondary,no,797,yes,no,unknown,no
641,39,blue-collar,single,secondary,no,522,yes,no,telephone,no
642,34,technician,single,secondary,no,194,yes,yes,cellular,yes
643,34,admin.,married,secondary,no,36,no,no,cellular,no
644,28,services,single,tertiary,no,128,no,no,cellular,yes
645,36,admin.,single,secondary,no,60,yes,no,cellular,yes
646,50,blue-collar,married,primary,no,334,no,no,cellular,no
647,26,management,single,tertiary,no,-3,no,no,cellular,yes
648,31,management,single,tertiary,no,11821,no,no,cellular,yes
649,58,management,married,secondary,no,37,no,no,cellular,no
650,46,management,married,tertiary,no,460,no,no,cellular,no
651,35,unemployed,single,secondary,no,2116,yes,no,cellular,no
652,48,blue-collar,married,primary,no,559,yes,no,unknown,no
653,69,retired,single,tertiary,no,2144,no,no,cellular,yes
654,42,entrepreneur,married,secondary,no,2959,yes,no,telephone,yes
655,24,admin.,single,secondary,no,1235,yes,yes,unknown,no
656,35,blue-collar,married,tertiary,no,2999,no,no,unknown,yes
657,45,management,married,tertiary,no,226,yes,no,cellular,yes
658,31,technician,married,tertiary,no,0,no,no,cellular,no
659,40,technician,married,secondary,no,192,yes,yes,cellular,no
660,59,technician,married,primary,no,4198,no,no,cellular,yes
661,53,unemployed,married,secondary,no,94,no,no,cellular,yes
662,48,blue-collar,divorced,secondary,no,-314,yes,no,cellular,no
663,28,admin.,single,secondary,no,4745,no,no,telephone,yes
664,30,student,single,secondary,no,2046,no,no,telephone,yes
665,42,blue-collar,single,secondary,no,625,no,no,unknown,yes
666,30,technician,single,secondary,no,151,no,no,cellular,no
667,31,technician,single,tertiary,no,2807,no,no,unknown,yes
668,32,technician,single,tertiary,no,1246,yes,no,cellular,yes
669,48,self-employed,married,secondary,no,1559,no,no,cellular,no
670,31,technician,single,tertiary,no,703,yes,no,unknown,yes
671,30,technician,divorced,secondary,no,3100,yes,no,cellular,no
672,49,services,married,primary,no,1830,yes,no,cellular,yes
673,55,blue-collar,married,secondary,no,93,no,yes,cellular,no
674,29,management,single,tertiary,no,3846,no,no,cellular,yes
675,42,management,married,tertiary,no,4,yes,no,cellular,yes
676,42,technician,single,tertiary,no,-411,yes,no,cellular,no
677,36,management,divorced,tertiary,no,-978,yes,no,cellular,no
678,36,blue-collar,married,secondary,no,6699,yes,no,cellular,no
679,34,admin.,married,secondary,no,1474,no,no,cellular,yes
680,69,services,married,unknown,no,23592,no,no,cellular,no
681,41,services,single,secondary,no,-675,yes,yes,cellular,yes
682,47,unknown,married,unknown,no,1880,no,no,unknown,no
683,31,services,single,secondary,no,629,yes,no,unknown,no
684,19,student,single,primary,no,103,no,no,cellular,yes
685,29,services,divorced,secondary,no,84,yes,no,cellular,yes
686,56,retired,divorced,primary,no,694,no,no,cellular,yes
687,58,management,divorced,secondary,no,3161,no,no,telephone,yes
688,31,blue-collar,married,secondary,no,64,yes,no,cellular,no
689,83,retired,divorced,primary,no,46,no,no,cellular,yes
690,52,blue-collar,divorced,primary,no,0,no,no,cellular,no
691,30,services,single,secondary,no,245,no,yes,cellular,no
692,42,management,married,tertiary,no,27696,no,no,cellular,yes
693,26,management,single,tertiary,no,170,no,no,cellular,yes
694,49,management,divorced,secondary,no,-46,yes,no,unknown,yes
695,35,unemployed,married,secondary,no,2228,no,no,unknown,no
696,30,technician,single,tertiary,no,0,no,no,cellular,no
697,46,technician,married,secondary,no,1590,yes,no,cellular,no
698,83,retired,married,primary,no,425,no,no,telephone,yes
699,34,management,married,secondary,no,369,no,no,cellular,yes
700,37,management,married,tertiary,no,5,no,no,cellular,no
701,60,retired,married,secondary,no,18967,yes,no,cellular,yes
702,29,management,single,tertiary,no,502,no,no,cellular,no
703,48,management,married,tertiary,no,1147,no,no,cellular,yes
704,28,blue-collar,married,secondary,no,173,no,no,cellular,yes
705,27,technician,single,secondary,no,643,no,no,telephone,yes
706,39,services,married,primary,no,1951,yes,no,unknown,no
707,30,technician,married,secondary,no,743,no,no,cellular,no
708,37,admin.,single,tertiary,no,3954,yes,no,cellular,no
709,33,admin.,single,secondary,no,61,no,no,cellular,no
710,44,management,married,unknown,no,282,no,no,cellular,yes
711,81,retired,married,primary,no,1154,no,no,telephone,yes
712,37,services,divorced,secondary,no,319,yes,no,unknown,yes
713,30,services,single,unknown,no,138,yes,no,cellular,no
714,23,blue-collar,single,secondary,no,105,yes,no,unknown,no
715,27,management,married,tertiary,no,159,yes,no,cellular,no
716,42,services,married,tertiary,no,4216,no,no,cellular,yes
717,38,entrepreneur,single,secondary,no,2543,no,no,cellular,yes
718,52,management,married,tertiary,no,601,yes,no,unknown,no
719,40,blue-collar,married,secondary,no,750,yes,yes,cellular,no
720,39,management,married,tertiary,no,0,no,no,cellular,no
721,32,admin.,single,secondary,no,212,no,no,cellular,yes
722,49,technician,married,secondary,no,12531,no,no,cellular,no
723,29,blue-collar,married,primary,no,111,yes,no,cellular,no
724,27,services,single,secondary,no,339,no,no,cellular,yes
725,60,retired,married,secondary,no,2722,no,no,cellular,yes
726,32,management,married,tertiary,no,4733,no,no,cellular,yes
727,29,management,single,tertiary,no,637,yes,no,cellular,yes
728,30,services,single,secondary,no,1268,yes,no,cellular,yes
729,37,blue-collar,married,primary,no,1322,yes,no,cellular,no
730,56,admin.,married,primary,no,202,yes,no,unknown,no
731,34,admin.,married,secondary,no,2374,yes,no,cellular,yes
732,50,entrepreneur,married,primary,no,431,yes,no,cellular,no
733,58,management,divorced,tertiary,no,50,yes,no,unknown,no
734,45,technician,single,tertiary,no,2033,no,no,cellular,yes
735,59,retired,married,unknown,no,178,yes,no,telephone,no
736,38,unemployed,married,tertiary,no,2812,yes,no,cellular,yes
737,62,unemployed,married,secondary,no,780,no,no,cellular,yes
738,33,admin.,single,secondary,no,3160,no,no,unknown,no
739,46,technician,married,secondary,no,9299,no,no,cellular,yes
740,20,student,single,unknown,no,2785,no,no,cellular,yes
741,39,services,married,secondary,no,0,yes,no,unknown,no
742,51,admin.,single,secondary,no,726,yes,no,cellular,yes
743,30,unemployed,single,secondary,no,2424,no,no,cellular,yes
